"","CO_ENTIDADE","NO_ENTIDADE","TP_SITUACAO_FUNCIONAMENTO","DT_ANO_LETIVO_TERMINO","CO_REGIAO","TP_LOCALIZACAO","IN_CONVENIADA_PP","IN_LOCAL_FUNC_SALAS_EMPRESA","IN_AGUA_CACIMBA","IN_AGUA_FONTE_RIO","IN_ENERGIA_INEXISTENTE","IN_LIXO_COLETA_PERIODICA","IN_SALA_DIRETORIA","IN_LABORATORIO_CIENCIAS","IN_SALA_ATENDIMENTO_ESPECIAL","IN_QUADRA_ESPORTES_COBERTA","IN_QUADRA_ESPORTES_DESCOBERTA","IN_QUADRA_ESPORTES","IN_COZINHA","IN_BIBLIOTECA","IN_SALA_LEITURA","IN_BIBLIOTECA_SALA_LEITURA","IN_PARQUE_INFANTIL","IN_BERCARIO","IN_BANHEIRO_FORA_PREDIO","IN_BANHEIRO_DENTRO_PREDIO","IN_BANHEIRO_EI","IN_SECRETARIA","IN_BANHEIRO_CHUVEIRO","IN_REFEITORIO","IN_AUDITORIO","IN_ALOJAM_ALUNO","IN_ALOJAM_PROFESSOR","IN_AREA_VERDE","QT_SALAS_EXISTENTES","IN_INTERNET","IN_BANDA_LARGA","QT_FUNCIONARIOS","IN_ALIMENTACAO","TP_AEE","IN_FUNDAMENTAL_CICLOS","TP_LOCALIZACAO_DIFERENCIADA","IN_MATERIAL_ESP_QUILOMBOLA","IN_MATERIAL_ESP_INDIGENA","IN_EDUCACAO_INDIGENA","TP_INDIGENA_LINGUA","CO_LINGUA_INDIGENA","IN_BRASIL_ALFABETIZADO","IN_FINAL_SEMANA","IN_MEDIACAO_SEMIPRESENCIAL","IN_ESPECIAL_EXCLUSIVA","IN_PROFISSIONALIZANTE","IN_COMUM_CRECHE","IN_COMUM_FUND_AF","IN_COMUM_MEDIO_MEDIO","IN_COMUM_MEDIO_INTEGRADO","IN_COMUM_MEDIO_NORMAL","IN_ESP_EXCLUSIVA_FUND_AF","IN_ESP_EXCLUSIVA_MEDIO_MEDIO","IN_ESP_EXCLUSIVA_MEDIO_INTEGR","IN_ESP_EXCLUSIVA_MEDIO_NORMAL","Endereço","Telefone","Dependência.Administrativa","Categoria.Escola.Privada","Regulamentação.pelo.Conselho.de.Educação","Latitude","Longitude"
"540",43184960,"5029 EEI CANTINHO DOS PIAS",1,"31/12/2018",4,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,5,1,1,16,1,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"R THOMAZ FRANCISCO DE JESUS, 412 JARDIM CARVALHO. 91430-750 Porto Alegre - RS.","(51) 33387776","Privada","Comunitária","Sim",-30.0499294,-51.1462807
"541",43184979,"5049 IEI BRINCANDO DE CIRANDA",1,"31/12/2018",4,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3,1,1,8,1,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"R JOSE MADRID, 736 JARDIM CARVALHO. 91430-580 Porto Alegre - RS.","(51) 33814301","Privada","Comunitária","Sim",-30.0492423,-51.1509889
"542",43184987,"EEI CENTRO SOCIAL DA CRIANCA",1,"22/12/2018",4,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,4,1,1,6,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"R AUGUSTO COMTE, 80 CAVALHADA. 91910-370 Porto Alegre - RS.","(51) 32469173","Privada","Particular","Não",-30.09781,-51.23299
"543",43184995,"CRECHE SAO FRANCISCO DE ASSIS",1,"22/12/2018",4,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,9,1,1,17,1,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"RUA ALBERTO TORRES, 194 CIDADE BAIXA. 90050-080 Porto Alegre - RS.","(51) 32248180","Privada","Filantrópica","Sim",-30.04081,-51.22151
"544",43185002,"ESCOLA DE EDUCACAO INFANTIL TURMINHA DO BARULHO SC LTDA",1,"23/12/2018",4,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,7,1,0,7,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"RUA WALDOMIRO SCHAPKE, 125 PARTENON. 91530-390 Porto Alegre - RS.","(51) 33368905","Privada","Particular","Em Tramitação",-30.05886,-51.15804
"545",43185045,"5041 EEI MENSAGEIROS DA LUZ",1,"31/12/2018",4,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,4,1,1,10,1,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"TRAV CEL ANTONIO CARNEIRO PINTO, 195 PETROPOLIS. 90460-020 Porto Alegre - RS.","(51) 33352849","Privada","Comunitária","Sim",-30.0369671,-51.1854302
"546",43185053,"5070 IEI CENEAMM 1 DE MAIO",1,"31/12/2018",4,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,7,1,0,20,1,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"ESTR BARCELLOS, 2268 CASCATA. 91712-300 Porto Alegre - RS.","(51) 33184152","Privada","Comunitária","Sim",-30.0907206,-51.179328
"547",43185070,"5038 IEI NOSSA SENHORA DE FATIMA -BOM JESUS",1,"31/12/2018",4,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,6,1,1,18,1,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"R OITO VILA MATO SAMPAIO, 32 BOM JESUS. 91420-591 Porto Alegre - RS.","(51) 33816659","Privada","Comunitária","Sim",-30.0495658,-51.1600356
"548",43185088,"5051 EEI TURMA DO BARULHO",1,"31/12/2018",4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,12,1,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"R TANAUI DA SILVA BOEIRA, 209 LOMBA DO PINHEIRO. 91570-440 Porto Alegre - RS.","(51) 30265796","Privada","Comunitária","Não",-30.1227998,-51.1027429
"549",43185096,"5082 IEI MEDIANEIRA",1,"31/12/2018",4,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,4,1,0,13,1,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"R CAIXA ECONOMICA, 320 SANTA TEREZA. 90840-610 Porto Alegre - RS.","(51) 32233558","Privada","Comunitária","Sim",-30.0725293,-51.2235659
"550",43185100,"IEI RECANTO DOS PIAS",1,"22/12/2018",4,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,4,0,NA,7,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"R JOSE MADRID, 985 JARDIM CARVALHO. JARDIM CARVALHO. 91430-580 Porto Alegre - RS.","(51) 33867153","Privada","Comunitária","Não",-30.04999,-51.1531
"551",43185118,"5086 EEI ARAPEI",1,"31/12/2018",4,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,6,1,1,15,1,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"R ARAPEI, 103 ACESSO 7. CRISTAL. 90830-470 Porto Alegre - RS.","(51) 32410360","Privada","Comunitária","Não",-30.0863338,-51.2294967
"552",43185169,"5024 IEI LAR DA CRIANCA MENINO JESUS DE PRAGA",1,"31/12/2018",4,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,4,1,1,10,1,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"R WOLFRAM METZLER, 334 RUBEM BERTA. 91250-320 Porto Alegre - RS.","(51) 33664599","Privada","Comunitária","Sim",-30.0235552,-51.1047559
"553",43185185,"5069 IEI CRECHE LAR DA CRIANCA",1,"31/12/2018",4,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,3,1,1,8,1,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"R NOSSA SENHORA DO BRASIL SANTA TERESA, 83 SANTA TEREZA. 90850-510 Porto Alegre - RS.","(51) 32320503","Privada","Filantrópica","Sim",-30.0699447,-51.2224929
"554",43185207,"5055 IEI VOVO IDA",1,"31/12/2018",4,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,5,1,1,15,1,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"RUA DONA FIRMINA, 1583 VILA JOAO PESSOA. 91520-210 Porto Alegre - RS.","(51) 33223213","Privada","Comunitária","Sim",-30.0759542,-51.1685722
"555",43185223,"5101 EEI BEM-ME-QUER",1,"31/12/2018",4,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,3,1,0,14,1,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"R DR JULIO TEIXEIRA, 201 VILA NOVA. 91751-290 Porto Alegre - RS.","(51) 30227195","Privada","Comunitária","Não",-30.1310985,-51.2152177
"556",43185231,"5203 EEI AMIGO GERMANO",1,"31/12/2018",4,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,9,1,1,16,1,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"R SANTANA, 1225 FARROUPILHA. 90040-372 Porto Alegre - RS.","(51) 32333392","Privada","Filantrópica","Sim",-30.0485517,-51.2075464
"557",43185240,"5100 IEI ISABEL VIEIRA",1,"31/12/2018",4,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,4,1,1,18,1,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"RUA NOVA IPANEMA, 34 HIPICA. 91755-200 Porto Alegre - RS.","(51) 31105904","Privada","Comunitária","Não",-30.1532525,-51.2013379
"558",43185258,"5097 EEI PASSO A PASSO",1,"31/12/2018",4,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,4,0,NA,8,1,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"RUA MORRO ALTO, 485 ABERTA DOS MORROS. 91751-650 Porto Alegre - RS.","(51) 984435706","Privada","Comunitária","Não",-30.1366918,-51.2110045
"559",43185266,"5019 IEI VOVO CAZEMIRO",1,"31/12/2018",4,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,10,1,1,29,1,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"RUA CRUZEIRO DO SUL, 2702 SANTA TEREZA. 90840-000 Porto Alegre - RS.","(51) 32666200","Privada","Filantrópica","Sim",-30.0844793,-51.2301529
"560",43185274,"5035 EEI NOSSA SENHORA APARECIDA VILA PINTO",1,"31/12/2018",4,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,5,1,1,10,1,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"R J VILA FATIMA PINTO, 220 BOM JESUS. 91420-120 Porto Alegre - RS.","(51) 30267499","Privada","Comunitária","Sim",-30.0501193,-51.1544744
"561",43185282,"5072 IEI AMAVTRON",1,"31/12/2018",4,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,8,1,1,18,1,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"R CAIXA ECONOMICA, 633 SANTA TEREZA. 90840-610 Porto Alegre - RS.","(51) 32333150","Privada","Comunitária","Sim",-30.0745487,-51.2222956
"562",43185290,"5182 EEI CRECHE NAVEGANTES",1,"31/12/2018",4,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,6,1,1,21,1,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"AV POLONIA, 625 SAO GERALDO. 90230-110 Porto Alegre - RS.","(51) 33422324","Privada","Filantrópica","Sim",-30.0088293,-51.2025341
"563",43185304,"5003 EEI ESTRELINHA DO CEU",1,"31/12/2018",4,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,6,1,1,18,1,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"R ULYSSES DE ALENCASTRO BRANDAO, 205 SARANDI. 91140-400 Porto Alegre - RS.","(51) 33645165","Privada","Comunitária","Sim",-29.9896111,-51.1196226
"564",43185312,"5053 IEI BALAO MAGICO",1,"31/12/2018",4,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,1,1,13,1,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"RUA RIO NEGRO LOMBA DO PINHEIRO, 59 LOMBA DO PINHEIRO. 91570-330 Porto Alegre - RS.","(51) 33360254","Privada","Comunitária","Sim",-30.1186663,-51.0962297
"565",43185320,"5027 IEI GIRASSOL",1,"31/12/2018",4,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,4,1,1,19,1,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"R WOLFRAM METZLER, 567 RUBEM BERTA. 91250-320 Porto Alegre - RS.","(51) 33660296","Privada","Comunitária","Sim",-30.0245367,-51.1031299
"566",43185347,"5098 EEI MENINO JESUS",1,"31/12/2018",4,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,4,1,1,9,1,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"R PAULO MACIEL, 89 VILA NOVA. 91751-350 Porto Alegre - RS.","(51) 32468372","Privada","Comunitária","Não",-30.1293154,-51.2146216
"567",43185355,"5037 IEI AELCA",1,"31/12/2018",4,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,6,1,1,16,1,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"R GEN SALVADOR PINHEIRO, 799 VILA JARDIM. 91320-240 Porto Alegre - RS.","(51) 33346222","Privada","Filantrópica","Sim",-30.0373761,-51.1505003
"568",43185363,"5021 EEI GALPAOZINHO",1,"31/12/2018",4,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,6,1,1,18,1,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"R DONA BECA, 120 RUBEM BERTA. 91150-000 Porto Alegre - RS.","(51) 33741768","Privada","Comunitária","Sim",-30.0002273,-51.1072645
"569",43185371,"5030 EEI TRES CORACOES",1,"31/12/2018",4,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,6,1,1,14,1,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"R DEZESSEIS VILA MATO SAMPAIO, 623 BOM JESUS. 91420-620 Porto Alegre - RS.","(51) 33873108","Privada","Comunitária","Não",-30.047757,-51.1623576
"570",43185398,"5007 IEI EUGENIA CONTE",1,"31/12/2018",4,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,10,1,1,27,1,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"RUA K, 120 RUBEM BERTA. 91160-170 Porto Alegre - RS.","(51) 33673267","Privada","Filantrópica","Sim",-29.9943402,-51.1057893
"571",43185401,"EMEI MAMAE CORUJA",1,"31/12/2018",4,1,NA,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,6,1,1,40,1,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"AV BENTO GONCALVES, 642 AZENHA. 90650-000 Porto Alegre - RS.","(51) 32310488","Municipal","Não Informado","Sim",-30.0519386,-51.2066309
"572",43185410,"5013 IEI SANTA LUIZA",1,"31/12/2018",4,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,15,1,1,23,1,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"R IRMA MARIA JOSE TREVISAN, 30 FARRAPOS. 90250-430 Porto Alegre - RS.","(51) 33744986","Privada","Filantrópica","Sim",-29.9801785,-51.1944606
"573",43185436,"5061 IEI VO BELINHA",1,"31/12/2018",4,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,6,0,NA,16,1,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"RUA MIGUEL OLVICTO DOS SANTOS, 71 LOMBA DO PINHEIRO. 91550-280 Porto Alegre - RS.","(51) 33521742","Privada","Comunitária","Sim",-30.0972645,-51.1360452
"574",43185444,"5089 EEI VO MARIA",1,"31/12/2018",4,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,3,1,0,8,1,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"VILA ORFANOTROFIO II, 54 BECO 14. NONOAI. 90840-440 Porto Alegre - RS.","(51) 32660181","Privada","Comunitária","Sim",-30.0865126,-51.2273637
"575",43185452,"5093 EEI RECANTO DA CRIANCA FELIZ",1,"31/12/2018",4,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,0,0,0,1,5,1,0,10,1,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"R DEPUTADO CUNHA BUENO, 21 VILA NOVA. 91751-270 Porto Alegre - RS.","(51) 32633706","Privada","Comunitária","Não",-30.1292391,-51.2168936
"576",43185479,"5063 IEI NOSSA SENHORA APARECIDA -VILA PINHAL",1,"31/12/2018",4,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,1,1,10,1,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"R ABACATEIRO, 195 LOMBA DO PINHEIRO. 91560-480 Porto Alegre - RS.","(51) 33194651","Privada","Comunitária","Não",-30.1203592,-51.1066651
"577",43185495,"5004 EEI ESTRELINHA DO AMANHA",1,"31/12/2018",4,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,6,1,1,12,1,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"AV DONARIO BRAGA, 159 RUBEM BERTA. 91160-360 Porto Alegre - RS.","(51) 33340223","Privada","Comunitária","Não",-29.9981267,-51.0998618
"578",43185517,"5042 IEI PIU PIU",1,"31/12/2018",4,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,5,1,1,10,1,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"R JACINTO GOMES, 683 SANTANA. 90040-270 Porto Alegre - RS.","(51) 30296737","Privada","Comunitária","Não",-30.04254,-51.20864
"579",43185525,"5017 EEI NEGRINHO DO PASTOREIO",1,"31/12/2018",4,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,7,1,1,14,1,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"R WOLFRAM METZLER, 21 RUBEM BERTA. 91250-320 Porto Alegre - RS.","(51) 33665808","Privada","Comunitária","Não",-30.0230287,-51.1066541
"580",43185533,"5108 EEI PADRE PEDRO LEONARDI I",1,"31/12/2018",4,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,4,1,1,12,1,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"ESTR BARRO VERMELHO, 542 RESTINGA. 91790-100 Porto Alegre - RS.","(51) 32505008","Privada","Comunitária","Sim",-30.1628744,-51.1454685
"581",43185541,"5020 EEI MADRE TERESA",1,"31/12/2018",4,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,8,1,1,33,1,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"R WOLFRAM METZLER, 605 RUBEM BERTA. 91250-320 Porto Alegre - RS.","(51) 33663177","Privada","Filantrópica","Sim",-30.0245675,-51.1034946
"582",43185568,"5026 IEI CRIANCA ESPERANCA",1,"31/12/2018",4,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,5,1,1,17,1,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"R JOAO BRAVO DE ALMEIDA, 101 SARANDI. 91180-035 Porto Alegre - RS.","(51) 33484428","Privada","Comunitária","Sim",-30.0084627,-51.1237528
"583",43185584,"5107 EEI ARCO IRIS I",1,"31/12/2018",4,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,3,1,1,10,1,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"R TOBAGO, 1258 RESTINGA. 91790-530 Porto Alegre - RS.","(51) 32610170","Privada","Comunitária","Sim",-30.155906,-51.1372846
"584",43185592,"5059 EEI ACOMUR",1,"31/12/2018",4,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5,1,1,13,1,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"RUA VIDAL DE NEGREIROS, 996 VILA SAO JOSE. 91520-480 Porto Alegre - RS.","(51) 33183231","Privada","Comunitária","Não",-30.0703867,-51.1671969
"585",43185606,"5056 EEI PAINEIRAS",1,"31/12/2018",4,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,3,1,1,8,1,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"LG PAINEIRAS, 477 VILA JOAO PESSOA. 91510-070 Porto Alegre - RS.","(51) 33393110","Privada","Comunitária","Sim",-30.0713849,-51.1747845
"586",43185614,"5062 IEI ESTRELA MAGICA",1,"31/12/2018",4,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,6,1,1,16,1,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"R SANTA CATARINA ESTR JOAO DE O REMIAO, 30 LOMBA DO PINHEIRO. 91560-000 Porto Alegre - RS.","(51) 33520881","Privada","Comunitária","Sim",-30.1219697,-51.1085822
"587",43185622,"5223 IEI SANTA TERESINHA",1,"31/12/2018",4,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,4,1,1,10,1,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"AV VENANCIO AIRES, 1030 FARROUPILHA. 90040-192 Porto Alegre - RS.","(51) 33311289","Privada","Filantrópica","Sim",-30.0376285,-51.2104916
"588",43185649,"5058 EEI TOPO GIGIO",1,"31/12/2018",4,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,10,1,1,17,1,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"RUA SAO JOSE VILA SAO JOSE COMUNITARIA, 29 VILA SAO JOSE. 91520-470 Porto Alegre - RS.","(51) 33158057","Privada","Comunitária","Sim",-30.0772698,-51.1638843
"589",43187137,"5066 EEI MEU NENE",1,"31/12/2018",4,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,4,1,1,9,1,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"R ERNESTO LISCANO, 195 VILA ESMERALDA. AGRONOMIA. 91540-310 Porto Alegre - RS.","(51) 33154217","Privada","Comunitária","Não",-30.0882007,-51.1266516
"590",43187358,"FILHOTINHO CENTRO DE EDUCACAO INFANTIL LTDA",1,"21/12/2018",4,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,6,1,1,12,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"RUA OSMINDO JULIO KUHN, 220 RUBEM BERTA. 91180-730 Porto Alegre - RS.","(51) 33663890","Privada","Particular","Em Tramitação",-30.01275,-51.10729
"591",43187382,"5064 EEI RECREIO DA DIVISA",1,"31/12/2018",4,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,5,1,1,10,1,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"ESTR JOAO DE OLIVEIRA REMIAO, 6269 LOMBA DO PINHEIRO. 91130-540 Porto Alegre - RS.","(51) 33177469","Privada","Comunitária","Sim",-30.1237905,-51.1079968
"592",43187390,"YK-ESPACO INFANTIL LTDA",1,"28/12/2018",4,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,6,1,1,18,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"RUA DOUTOR PRUDENTE DE MORAES, 431 CHACARA DAS PEDRAS. 91330-170 Porto Alegre - RS.","(51) 33284644","Privada","Particular","Sim",-30.03322,-51.16478
